original_image_id,coco_image_id,jpeg_quality,decoder_backend,mae,rmse,psnr_db,psnr_is_infinite,ssim,max_absolute_error,p95_absolute_error,p99_absolute_error,percentile_method,jpg_file_size_bytes,pre_jpeg_uint8_bytes,compression_ratio,jpg_bytes_per_pixel,ssim_win_size_whole_image,skimage_version,output_jpg_sha256,decoded_jpg_uint8_sha256
9378e938afe891b372d0d7a1924c7aa5,2835,100,pydicom_native,0.058544900682237416,0.24196316299799153,60.455818547288146,False,0.9991727982220631,2.0,1.0,1.0,linear,1995759,9437184,4.7286190366672525,0.21147823333740234,,0.23.2,e2a25aef80904ae8b727d6e7015897e81b7a3bdb9bf2ffde387011dfff58158e,caf5290293af305c0937cd3fd5681d3d0e4fcb72c0b0d683c7c2c55a63ae8a9c
324c908cb345ed14be7a468a56f1ceba,983,95,pillow:pillow,1.119272189670139,1.5339377767566174,44.414648747049974,False,0.9696388435489968,9.0,3.0,4.0,linear,1526514,6635520,4.346845164865831,0.2300519024884259,,0.23.2,a96a1fbd562770f83a93f343691dcc8ec435016e1cf5a8fb34b1e47f4090a37e,14c120dcc0b4760ed20991bc8ed0ae316b1116b5016d54fc77e9320a7aa95e0f
324c908cb345ed14be7a468a56f1ceba,983,100,pillow:pillow,0.08774233217592593,0.29621332207705636,58.698711871737885,False,0.9988648748894152,1.0,1.0,1.0,linear,3108072,6635520,2.134931237114198,0.46839916087962963,,0.23.2,af3475dfd3c6286a8f80ee1c02305161b0a3034576c30d6e3c6b1a8ff01cf278,17d3ed7d85c0ed5b2e0313f29971ac680b18ef8dd73231f2299ec864e80e61cd
cb8fd53c4498aa62dd48c184beb050bd,3897,95,pillow:pillow,0.8474405924479167,1.186673473222748,46.64417892269458,False,0.97982588360882,7.0,2.0,3.0,linear,1158805,6635520,5.72617480939416,0.17463665244020063,,0.23.2,c01c788761a671b6a909faf5064b3e5672156a5e24ea9e924197814418b8e77e,5f6be881a5f042847353d5f12af185eb5c6fba1f49406a2259e8f5f785cacb3c
cb8fd53c4498aa62dd48c184beb050bd,3897,100,pillow:pillow,0.08672251760223765,0.2944873834486236,58.749469742754215,False,0.9987708819504899,2.0,1.0,1.0,linear,2736515,6635520,2.4248067341125483,0.4124040014949846,,0.23.2,70101048bcd7976dad66bbe363c87424b4500d50b16607f65e6d461a4eafdd28,7844c3af20b3c5ddb004de9479757ae29196c797dcbedf66af1ac6962fde5407
1d8f4d5daf11f2b01695b71a862aa813,565,95,pydicom_native,1.2905089473876552,1.7147671078898612,43.4467007202456,False,0.9730198528270367,12.0,3.0,5.0,linear,2648548,8209100,3.0994718615633925,0.32263561169921184,,0.23.2,f9300f07e8f2d5f93be731d19eeb7cc1f5e2564f1004a5201c1b506a27a39932,1d6abaaa3da8c883910d6b067c45194ad0087a0b1c5072f64bc4a11069c08e46
1d8f4d5daf11f2b01695b71a862aa813,565,100,pydicom_native,0.09070032037616792,0.30116534330535905,58.55470373202495,False,0.9991155908305104,2.0,1.0,1.0,linear,4840977,8209100,1.6957527375155883,0.5897086160480443,,0.23.2,6b1e3ee8bbb2afebce20b96c1e520020ce0fbe3866a521165ab97edd34daaf78,515df67d2504eaebd95ac72c6cae43ea5e991d0cd2f2ec6d67f147878335a78d
e2de831b92a2dc7237d2b1885ee4bb9c,4353,95,pillow:pillow,1.00241208232269,1.3637317720737945,45.43622443340628,False,0.9745169694853404,9.0,3.0,4.0,linear,1007527,4828608,4.792534592125074,0.20865785750261773,,0.23.2,93e3f47707a8f3d1bad7789a7b639689742647f9cb3931bd8b4eed0c3b9dc674,3c59330cf6cd1de70d3674623ee47799f88a0f5881decedb0615795a3896293e
e2de831b92a2dc7237d2b1885ee4bb9c,4353,100,pillow:pillow,0.09095105670205575,0.3015809289428888,58.54272611649762,False,0.998765101893727,1.0,1.0,1.0,linear,2207101,4828608,2.1877603245161867,0.45708846110514667,,0.23.2,ae5b3f14aef4d2c70651fb1fce93904293968a5c72e55b834dc4a267f620ec5c,8cc68539648b063716db70c76b99b218c22126df7d7755013f253ac842c801b0
45fad4fe08460cf9aec10986ba13c582,1363,95,pydicom_native,0.17478794521755642,0.41855650522788007,55.69572168576637,False,0.9975880803998426,6.0,1.0,1.0,linear,1081859,9437184,8.723118262176495,0.11463790469699436,,0.23.2,a7ca8e88b919d988d3140cfbfdec3925df3a448f66d12114e71385398774590f,b6d29c4934d2e5a36a94c03d9a2a9169eb4fe487e1d80ad76dc360e966d1eb3a
