scope,unit_id,MAE_q100_minus_q95,PSNR_q100_minus_q95,SSIM_q100_minus_q95
roi,27298,-0.17262423714036618,5.528419686577813,0.0009786507619917728
roi,27429,-0.8538601857000826,12.54985341432976,0.0028890045876261983
roi,27489,-0.7559808612440191,11.663314217665246,0.009622239635551866
roi,2752,-0.2,5.642714304385628,0.0009466001311750905
roi,27627,-1.1441165286326576,14.584928571483196,0.0007962365635856283
roi,27628,-0.1438468687985129,4.584025101455602,0.00030785894665563696
roi,27740,-0.1438468687985129,4.584025101455602,0.00030785894665563696
roi,27865,-1.1578895704676258,14.566802982107752,0.009116043109667182
roi,27949,-1.3688187213078045,15.868249212386097,0.0015877092270453197
roi,27972,-0.11696577734264271,4.096758546940812,0.00032663699882984343
roi,28052,-1.205079695839731,14.944267161144943,0.0011939125020677954
roi,2816,-0.11383928571428573,4.214837235804104,0.0007587420333980965
roi,28311,-0.9832953173218837,13.410774248899557,0.001110593157258366
roi,28342,-0.7145393327211509,11.16679848476128,0.001040416959380619
roi,28509,-1.2586093541000702,15.168359708791911,0.004468047582422807
roi,28520,-0.8389876516925697,12.211987020839551,0.0003261857922295386
roi,28526,-1.1610076252723311,14.589065935579619,0.015977736184362712
roi,28622,-0.13880721551176098,4.4641804807703735,0.00019176098952389253
roi,28631,-1.3668921978636692,15.875017480823125,0.014520259887983111
roi,28643,-0.714824982841455,11.250898887605885,0.0010138148796200452
roi,28676,-0.8341395581520564,12.172377443270705,0.00032997303574378023
roi,28851,-0.11692791123003843,4.048977749484507,0.00015985860940592733
roi,28892,-1.1891718077362186,14.844604403253413,0.0005137077683512459
roi,28971,-1.3688187213078045,15.868249212386097,0.0015877092270453197
roi,29052,-0.7589948515325671,11.549033670610015,0.0020697188058939053
roi,29095,-0.45245269554144535,8.480498682892694,0.0007217490880245814
roi,29117,-1.2406727379553466,15.084297440833282,0.006363912260119009
roi,29335,-0.7319018404907975,11.17657107374432,0.0045531569186920695
roi,29432,-1.3206710514667208,15.59125598887286,0.010233265135835556
roi,29455,-0.2507716049382716,6.009605110397061,0.0008549636970430763
roi,29573,-0.4493090776494434,8.437790222384656,0.0008017649221454537
roi,29589,-1.0407288317256163,13.7473773899261,0.001829636685341418
roi,29610,-1.2660335212281122,15.302623282359079,0.0020578870293851415
roi,29626,-1.138912638937786,14.517103708897437,0.0007254328890548001
roi,29651,-1.2750649350649352,15.367054280848542,0.0028503950345234452
roi,2966,-1.15133785942492,14.557040830683881,0.0014014409568129382
